"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000143061",917.694089468572,0.925027802325651,0.0679682673983933,13.6097010815891,3.50675134215498e-42,9.4412986469004e-41
"ENSG00000143067",166.141571725866,0.139990772941949,0.135876704941167,1.03027794942895,0.30287954714031,0.409124588050236
"ENSG00000143079",1190.79234023599,0.30442455799162,0.122663205674893,2.4817919629336,0.013072357025603,0.0272058203319008
"ENSG00000143093",1060.03779298445,0.070799260636849,0.0682494711171644,1.03735984291083,0.299568185922375,0.405534805201893
"ENSG00000143106",3471.39309238857,-0.21046457118473,0.0438175658634003,-4.8032008861662,1.56149083156276e-06,6.1419908879543e-06
"ENSG00000143110",14.909600092415,0.384802694171756,0.462464331830601,0.832069994778986,0.405369437100048,0.51516098598207
"ENSG00000143126",3527.29964823147,-0.33052455730217,0.0487271546883281,-6.78316966004465,1.17567432225099e-11,7.59619382810168e-11
"ENSG00000143127",81.1579553133623,0.687317329174931,0.210596384101746,3.26367108393877,0.00109978761599667,0.00285194965158038
"ENSG00000143147",431.74778881482,-0.156717754769696,0.162772687751547,-0.96280129630167,0.335647250081619,0.443978281009372
"ENSG00000143149",3036.60121602683,-0.355166367518388,0.0485768291635941,-7.31143579426068,2.6430281046858e-13,1.91225277004342e-12
"ENSG00000143153",9167.18903673685,0.018111508263501,0.0356413956171392,0.508159345331348,0.611341599283288,0.705633121359976
"ENSG00000143155",2027.15039129766,-0.0528373962249473,0.0604883067707236,-0.873514221934225,0.382382857833556,0.491839874643624
"ENSG00000143156",561.368734344452,-0.244858577955551,0.0832477946119018,-2.94132209864624,0.00326814507673033,0.00775763550963056
"ENSG00000143157",2715.58964157595,-0.167582702398807,0.0555713314326513,-3.01563230677505,0.00256444030318739,0.0062209279135835
"ENSG00000143158",1742.00733847753,0.18909822621362,0.0693938455644283,2.72499995749699,0.00643014953455005,0.0143846610547494
"ENSG00000143162",317.751165817101,0.316753376507023,0.117572184637984,2.69411831958671,0.00705751063974793,0.0156534828891782
"ENSG00000143164",2187.88068617204,-0.208297359755825,0.0405179405146922,-5.14086740613815,2.7347299984354e-07,1.16612878595367e-06
"ENSG00000143178",27.1204640655762,0.359927975101947,0.393146455539596,0.915506092018415,0.359926005779286,0.4699260601686
"ENSG00000143179",3439.50697075193,-0.500250054970162,0.0585537316390031,-8.5434359342683,1.30288761172079e-17,1.25069455441792e-16
"ENSG00000143183",4482.96404580515,0.478833600485537,0.0352383931581055,13.5884062118592,4.69186217264712e-42,1.25690467206445e-40
"ENSG00000143190",995.358837894462,-0.0519931753554448,0.0674494516089724,-0.770846524547999,0.440797906884388,0.550084952745069
"ENSG00000143195",46.984966265283,-0.686363544622657,0.64473331765714,-1.06456968458958,0.287070704495304,0.392310039860106
"ENSG00000143198",2107.41564760686,-0.654883032481619,0.0449826245471258,-14.5585776524786,5.15185828364185e-48,1.65836364351881e-46
"ENSG00000143207",1170.38866787278,-0.0931241677898712,0.0556009002128596,-1.67486798654985,0.0939601360014398,0.154938150643683
"ENSG00000143222",1325.2297497789,0.0295263137808539,0.0571442886236863,0.516697547418855,0.605367308410839,0.701014377682712
"ENSG00000143224",366.026144483171,-0.0100412439786973,0.109348081053576,-0.0918282596452475,0.926834490966445,0.950099001192541
"ENSG00000143226",149.209088136225,1.65243498041351,0.161840878402305,10.2102447584712,1.78414210987246e-24,2.42195789612064e-23
"ENSG00000143228",2212.42925059935,0.416597822505206,0.072477107973364,5.74799180257453,9.03096163872924e-09,4.49790976985134e-08
"ENSG00000143248",536.047811754858,2.05634770539958,0.136629455472673,15.0505445424311,3.42404210891031e-51,1.21897410795577e-49
"ENSG00000143252",2229.53083079871,-0.266436244943948,0.0677938918002974,-3.93009219368609,8.49132970228306e-05,0.000262336540438159
"ENSG00000143256",1956.70046636509,-0.186284911564357,0.0437263849002296,-4.26024040151965,2.04207141156743e-05,6.93169557026899e-05
"ENSG00000143257",13.4734900734593,0.426155785671006,0.531994898643589,0.801052391211949,0.423101316191685,0.532201460589916
"ENSG00000143258",599.974131672628,-0.570180456581178,0.0821923306265625,-6.93714915046965,4.00091367148297e-12,2.65963457460865e-11
"ENSG00000143294",1902.41261793257,-0.363286672145407,0.0627956909214382,-5.78521657799584,7.24189650645989e-09,3.64399578657343e-08
"ENSG00000143303",481.678301430249,0.161181226769927,0.113252248399992,1.42320553496347,0.154676581557725,0.235660768141845
"ENSG00000143314",1073.36238855244,-0.676622309770955,0.0598693675742747,-11.3016445168145,1.28783452839962e-29,2.23081712561768e-28
"ENSG00000143315",1004.5032015052,0.251756623600176,0.0631140700896182,3.98891440914359,6.63763640917319e-05,0.000208259070760187
"ENSG00000143318",6.32423136576563,1.10676666709714,1.11622562775068,0.991525942051159,0.321428831372604,0.428970768251074
"ENSG00000143319",1525.06483012231,-0.121818906215161,0.0770958456742631,-1.5800968930266,0.114084678740643,0.18252416806055
"ENSG00000143320",241.05218347786,0.957550231273238,0.129164975716902,7.41338916342113,1.23111937531871e-13,9.10745970906646e-13
"ENSG00000143321",10852.1016300911,-0.0791582747585374,0.0581540878280715,-1.36118160760364,0.173456305030983,0.25932417087556
"ENSG00000143322",2460.7044286015,0.273184011361593,0.0553033989872285,4.93973275358139,7.82297139740003e-07,3.16828377011226e-06
"ENSG00000143324",7019.90751906954,-0.0264554318695228,0.0595315324650831,-0.44439359737698,0.656758041662784,0.743892185552446
"ENSG00000143333",784.185552328259,0.53987613068006,0.0685399913941862,7.87680476315108,3.35859083578398e-15,2.76346910248409e-14
